TOTAL # GENES:		7822
TOTAL # COUPLES:	9602
RIMS1	RIMS2
CLVS2	CLVS1
CLVS2	TTPA
CLVS2	TTPAL
CLVS1	RLBP1
CLVS1	TTPAL
TTPA	TTPAL
NCOA7	OXR1
ENPP3	ENPP2
MTFR2	MTFR1
OLIG3	BHLHE22
PLAGL1	PLAG1
PLAGL1	PLAGL2
PLAG1	PLAGL2
TUBB2A	TUBB4B
TUBB4B	TUBB4A
AIF1	AIF1L
PPT2	EGFL7
AGPAT1	AGPAT2
HSPA1L	HSPA8
HSPA1L	HSPA2
HSPA8	HSPA1A
HSPA8	HSPA1B
HSPA2	HSPA1A
HSPA2	HSPA1B
PACSIN3	PACSIN2
TCP11	TCP11L2
SCUBE3	SCUBE2
SCUBE3	SCUBE1
SCUBE2	SCUBE1
ZNF76	ZNF410
DEF6	SWAP70
TEAD3	TEAD2
TEAD1	TEAD2
TEAD4	TEAD2
TULP1	TUB
TULP1	TULP3
TULP1	TULP2
TUB	TULP2
TULP3	TULP2
PRPH2	ROM1
KLC4	KLC1
KLC2	KLC3
ME1	ME2
ME3	ME2
FUT9	FUT4
FUT4	FUT7
FUT4	FUT3
FUT4	FUT6
FUT4	FUT5
FUT7	FUT5
FUT7	FUT6
FUT7	FUT3
SLC35F1	SLC35F2
NOX3	NOX4
NOX3	AC027088.1
NOX3	NOX1
NOX4	NOX1
CYBB	NOX1
EZR	RDX
EZR	MSN
RDX	MSN
H4C3	H4-16
H4-16	H4C8
H4-16	H4C11
ANKS1A	ANKS1B
FKBP5	FKBP4
ETV7	ETV6
CRISP2	GLIPR1L1
DDO	DAO
RFX6	RFX4
CDK19	CDK8
GMPR	GMPR2
MDGA1	MDGA2
CRIP3	CRIP2
SIM1	NPAS3
SIM2	NPAS1
MTHFD1L	MTHFD1
FOXC1	FOXC2
ECI2	CDYL2
TMEM170B	TMEM170A
RIPOR2	RIPOR1
RIPOR2	RIPOR3
SERPINB1	SERPINB12
SERPINB1	SERPINB5
SERPINB12	SERPINB6
SERPINB5	SERPINB6
SERPINB9	SERPINB3
SERPINB3	SERPINA1
SERPINA1	SERPINB7
KLHL32	KLHL14
KLHL32	KLHL15
KLHL14	KLHL36
KLHL36	KLHL26
ARHGAP18	ARHGAP28
ARHGAP18	ARHGAP40
ARHGAP28	ARHGAP40
TRERF1	ZNF541
MYLK4	MYLK2
OGFRL1	OGFR
SLC2A12	SLC2A10
RWDD2A	RWDD2B
SUMO4	SUMO3
SYNJ2	SYNJ1
RNF5	RNF185
RPS10	AP000354.1
PIM1	PIM3
PIM1	PIM2
PIM3	PIM2
TBC1D22B	TBC1D22A
EFHC1	EFHC2
DDX43	DDX53
DDX53	DDX17
RIPPLY2	RIPPLY1
REPS1	REPS2
UTRN	DMD
DYNLT1	DYNLT3
SLC29A4	SLC29A4P1
PMS2P1	PMS2P5
PMS2P1	PMS2P6
TBXAS1	CYP3A5
TBXAS1	CYP3A4
PHF2	PHF8
PRSS1	KLK5
KLK5	PRSS3P4
PPIA	PPIF
AKR1B1	AKR1E2
AKR1E2	AKR1B10
AKR1D1	AKR1C4
AKR1D1	AKR1C2
AKR1D1	AKR1C1
AKR1D1	AKR1C3
STX1A	STX3
STX1A	STX2
STX3	STX1B
STX2	STX1B
DTX2	DTX4
DTX2	DTX1
DTX4	DTX1
PAX4	PAX6
CALU	RCN3
RCN1	RCN3
KCP	VWCE
AGBL3	AGBL2
DGKI	DGKZ
TMEM106B	TMEM106C
TMEM106B	TMEM106A
MINDY4	AQP6
MINDY4	MIP
MINDY4	AQP2
MINDY4	AQP5
MINDY4	AQP4
AQP6	MIP
AQP6	AQP4
MIP	AQP5
MIP	AQP2
MIP	AQP4
AQP2	AQP4
AQP5	AQP4
POU6F2	POU6F1
FBRSL1	FBRS
BCL7B	BCL7C
BCL7A	BCL7C
VPS37D	VPS37B
VPS37B	VPS37C
CD36	SCARB1
SH2B2	SH2B1
SH2B3	SH2B1
ATP6V0A4	ATP6V0A2
TRPV6	TRPV4
TRPV6	TRPV2
TRPV6	TRPV1
TRPV6	TRPV3
TRPV4	TRPV5
TRPV4	TRPV3
TRPV2	TRPV5
TRPV2	TRPV3
TRPV2	TRPV1
TRPV1	TRPV5
TRPV3	TRPV5
NOS3	NOS1
RHEB	RHEBL1
NOD1	NLRC5
NOD1	NOD2
NLRC5	NLRC3
NLRC5	NLRP13
NOD2	NLRC3
NLRC3	NLRP14
NLRC3	NLRP5
NLRC3	NLRP12
NLRP13	RNH1
SEPTIN7	SEPTIN1
SEPTIN7	SEPTIN4
SEPTIN7	SEPTIN5
SEPTIN1	SEPTIN7P2
SEPTIN1	SEPTIN4
SEPTIN1	SEPTIN5
SEPTIN4	SEPTIN7P2
SEPTIN5	SEPTIN7P2
VKORC1L1	VKORC1
ZKSCAN1	ZNF205
ZKSCAN1	ZSCAN32
ZKSCAN1	ZNF772
ZKSCAN1	ZNF792
ZKSCAN1	ZNF416
ZKSCAN1	ZIK1
ZSCAN32	ZNF416
ZSCAN32	ZNF776
MAFF	MAFB
CARD11	CARD10
CARD14	CARD10
ACTB	ACTG1
CYTH1	CYTH2
SOSTDC1	SOST
SNX10	SNX11
SKAP2	SKAP1
RUNDC3B	RUNDC3A
SGCE	SGCA
PPP1R9A	PPP1R9B
LMTK2	AATK
AATK	LMTK3
SLC13A1	SLC13A5
SLC13A5	SLC13A4
SLC13A5	SLC13A3
AOC1	AOC2
NPC1L1	NPC1
CYP2W1	CYP2S1
RADIL	RASIP1
KDELR2	KDELR1
KDELR1	KDELR3
MAFB	NRL
CALN1	CABP7
PGAM2	AC012085.1
CBLL1	CBLL2
ANGPT2	ANGPT1
ANGPT1	ANGPT4
PTK2B	PTK2
ZNF704	ZNF395
TSPYL5	SET
PPP1R3B	PPP1R3D
GFRA2	GFRA1
ENTPD4	ENTPD7
ENTPD4	ENTPD1
FUT10	FUT11
DUSP26	DUSP13
DUSP26	DUSP29
KCNU1	KCNMA1
EIF4EBP1	EIF4EBP2
PLEKHA2	PLEKHA1
POLB	POLL
MMP16	MMP1
MMP16	MMP25
MMP16	MMP8
MMP16	MMP3
MMP16	MMP13
MMP16	MMP10
MMP16	MMP19
MMP16	MMP2
MMP16	MMP15
MMP1	MMP17
MMP1	MMP15
MMP1	MMP2
MMP1	MMP25
MMP1	MMP11
MMP25	MMP2
MMP25	MMP25
MMP25	MMP15
MMP25	MMP8
MMP25	MMP3
MMP25	MMP13
MMP25	MMP10
MMP25	MMP7
MMP25	MMP27
MMP8	MMP17
MMP8	MMP15
MMP8	MMP2
MMP8	MMP11
MMP3	MMP17
MMP3	MMP15
MMP3	MMP2
MMP3	MMP11
MMP13	MMP17
MMP13	MMP15
MMP13	MMP2
MMP13	MMP11
MMP10	MMP17
MMP10	MMP15
MMP10	MMP2
MMP10	MMP11
MMP14	MMP15
MMP2	MMP27
MMP2	MMP24
MMP2	MMP11
MMP15	MMP7
MMP15	MMP27
MMP15	MMP24
MMP15	MMP11
MMP24	MMP11
MMP17	MMP11
MMP11	MMP7
MMP11	MMP27
RIPK2	ANKK1
RIPK2	RIPK3
ANKK1	RIPK4
THAP1	THAP2
SULF1	GNS
DPY19L4	DPY19L2
DPY19L4	DPY19L3
MTUS1	MTUS2
CEBPD	CEBPE
TOX	TOX4
TOX4	TOX3
TOX4	TOX2
CHD7	CHD8
CHD8	CHD6
CHD9	CHD6
JPH1	JPH4
LRP12	LRP10
NDRG1	NDRG2
MAFA	NRL
TM2D2	TM2D3
CA8	CA7
CA5A	CA5B
OSGIN2	OSGIN1
NECAB1	NECAB2
NECAB1	NECAB3
NECAB2	NECAB3
CIBAR1	CIBAR2
ZFPM2	ZFPM1
HAS2	HAS3
ST3GAL1	ST3GAL2
SLC52A2	SLC52A1
GATA4	GATA6
GATA4	GATA5
GATA6	GATA5
ESCO2	ESCO1
POTEA	ANKRD62
PLEKHF2	PLEKHF1
SDCBP	SDCBP2
RBM12B	CPNE1
MATN2	MATN4
SPAG1	TOMM34
TMEM74	TMEM74B
RAD21	SNPH
ZHX2	ZHX3
ZHX3	ZHX1
SLA	SLA2
KCTD9	KCTD9P2
GRIN1	GRIN3A
GRIN3A	GRIN3B
GRIN3A	GRIN2D
IGFBPL1	KAZALD1
DPP7	PRCP
ASPN	LUM
RANBP6	IPO5
SLC46A2	SLC46A3
SLC46A2	SLC46A1
STOM	STOML3
BNC2	BNC1
PLIN2	PLIN1
PLIN2	PLIN3
PLIN2	PLIN5
PLIN1	PLIN5
PLIN1	PLIN3
FAM219A	FAM219B
RPP25L	RPP25
ARID3C	ARID3B
ARID3C	ARID3A
ALDH1B1	ALDH1A2
ALDH1B1	ALDH1A3
ALDH1A2	ALDH2
ALDH1A3	ALDH1A1
KLF9	KLF16
CEMIP2	CEMIP
TMC1	TMC3
TLE4	TLE3
TLE4	TLE2
TLE3	TLE1
TLE3	TLE2
TLE2	TLE1
FRMD3	FRMD5
SLC28A3	SLC28A2
SLC28A3	SLC28A1
SECISBP2	SECISBP2L
CORO2A	CORO2B
CORO2A	CORO1A
CORO2A	CORO6
CORO2B	CORO1C
CORO2B	CORO1A
CORO1A	CORO1B
CORO6	CORO1B
CORO1C	CORO1B
TBC1D2	TBC1D2B
ALDOB	ALDOA
RNF20	RNF40
RFX3	RFX1
RFX2	RFX1
PSIP1	HDGFL2
NMRK1	NMRK2
GNA14	GNA15
GNA14	GNA11
NXNL2	NXNL1
C5	C3
TAF1L	TAF1
NEBL	NRAP
SFTPD	MBL2
ST8SIA6	ST8SIA1
MSRB2	MSRB3
HECTD2	UBE3A
ALOX5	ALOX12
PTPRE	PTPRA
SUV39H2	SUV39H1
FOLH1B	NAALADL1
NAALADL1	NAALAD2
MUC6	VWF
VWF	MUC2
NAP1L1	NAP1L2
OVCH2	OVCH1
LMO1	LMO3
LMO3	LMO2
ARNTL	ARNTL2
KCNJ11	KCNJ8
ABCC8	ABCC9
TPH1	PAH
PAH	TPH2
ZDHHC13	ZDHHC17
NELL1	NELL2
SLC17A6	SLC17A8
SLC17A6	SLC17A7
GAS2	GAS2L1
LIN7C	LIN7A
LIN7C	LIN7B
LIN7A	LIN7B
SPI1	SPIC
SPI1	AC020909.1
SPIC	AC020909.1
PTPRJ	PTPRB
PTPRB	PTPRH
P2RX3	P2RX4
P2RX3	P2RX2
P2RX3	P2RX1
P2RX3	P2RX6
P2RX4	P2RX6
P2RX1	P2RX6
TMEM132A	TMEM132E
SLC15A3	SLC15A4
LRRC10B	LRRC10
SSH3	SSH1
PPP1CA	PPP1CC
CABP4	CABP5
CDK2AP2	CDK2AP1
LRP5	LRP6
PIWIL4	PIWIL1
PIWIL4	PIWIL3
PIWIL1	PIWIL3
FLRT1	FLRT3
FLRT2	FLRT3
VEGFB	PGF
SNX32	SNX6
CFL1	CFL2
CFL1	DSTN
CFL2	DSTN
PLCB3	PLCB2
PLCB3	PLCB4
PLCB3	PLCB1
PLCB2	PLCB4
AC107956.1	RPS2
HSD17B12	HSDL1
YPEL4	YPEL3
YPEL4	YPEL2
YPEL4	YPEL1
YPEL3	YPEL1
YPEL2	YPEL1
LPXN	TGFB1I1
TBC1D10C	TBC1D10B
SLC43A1	SLC43A2
SERPING1	SERPINF1
PITPNM1	PITPNM3
PITPNM3	PITPNM2
ACY3	ASPA
ALDH3B2	ALDH3A2
ALDH3B2	ALDH3A1
ALDH3A2	ALDH3B1
ALDH3A1	ALDH3B1
SERPINH1	SERPINF2
NNMT	PNMT
RNH1	NLRP4
RNH1	NLRP11
RNH1	NLRP2
AP2A2	AP2A1
PRRG4	PRRG2
PRRG2	PRRG1
NR1H3	NR1H2
KMT5B	KMT5C
PPP6R3	PPP6R1
CPT1C	CPT1B
CRYAB	HSPB6
HSPB6	HSPB2
HSPB6	CRYAA
CRYAA	HSPB2
TECTA	AC020907.1
ASRGL1	TASP1
MACROD1	MACROD2
OVOL1	OVOL2
CST6	CST5
CST6	CST1
CST6	CST2
CST6	CST3
CST6	CST4
BTG4	BTG3
LAYN	CHODL
SIK2	SIK1
NCAM1	NCAM2
USP28	USP25
RBM7	RBM11
DSCAML1	DSCAM
C2CD2L	C2CD2
SLC37A2	SLC37A1
FLI1	ERG
PHF21A	PHF21B
ARHGAP1	PRR5
UBE2L6	UBE2L3
GRK2	GRK3
CHKA	CHKB
CHRDL2	CHRDL1
GDPD5	GDPD2
BIRC3	XIAP
XIAP	BIRC2
RAB39A	RAB39B
A2ML1	AC024940.2
AC024940.2	A2M
AC024940.2	PZP
ACSM4	ACSM3
ACSM4	ACSM1
ACSM4	ACSM5
FAM234B	FAM234A
ATF7IP	ATF7IP2
KCTD10	KCTD13
ATXN2	ATXN2L
PLA2G1B	PLA2G10
CLEC6A	ASGR2
GABARAPL1	GABARAP
COPZ1	COPZ2
WSCD2	WSCD1
GIT2	GIT1
RNFT2	RNFT1
UBC	UBB
BCAT1	BCAT2
TNFRSF19	EDA2R
SPATA13	ARHGEF9
RNF6	RLIM
FAM155A	FAM155B
PABPN1	PABPN1L
NFATC4	NFATC1
NFATC4	NFATC2
CBLN3	CBLN1
CBLN3	CBLN2
CBLN3	CBLN4
CBLN1	CBLN2
CBLN1	CBLN4
CBLN2	CBLN4
RDH11	DHRS13
DHRS13	RDH12
NEK9	NEK8
BCL2L2	BCL2
BCL2L2	BCL2L1
BCL2	BCL2L1
SERPINA11	SERPINB2
TRAPPC6B	TRAPPC6A
PTGDR	PTGIR
PTGIR	PTGER2
LGALS3	LGALS7
LGALS3	LGALS7B
RBM23	RBM39
PCK2	PCK1
INSM2	INSM1
NKX2-1	NKX2-4
NKX2-8	NKX2-2
FOXA1	FOXA2
NIN	NINL
KTN1	RRBP1
SEL1L	SEL1L2
SLC24A4	SLC24A3
SERPINA10	SERPIND1
SERPIND1	SERPINA9
SERPIND1	SERPINA12
SERPIND1	SERPINA5
SERPIND1	SERPINA3
GSC	GSC2
CIB2	CIB1
CIB1	CIB3
MAPK6	MAPK4
ONECUT2	ONECUT3
LMAN1L	LMAN1
SEC11A	SEC11C
SPINT1	SPINT2
JMJD7-PLA2G4B	PLA2G4C
PLA2G4C	PLA2G4E
PLA2G4C	PLA2G4D
PLA2G4C	PLA2G4F
MYO1E	MYO1F
RAB8B	RAB8A
CILP	CILP2
DPP8	DPP9
CSK	MATK
ODF3L1	ODF3L2
SH2D7	HSH2D
ACSBG1	ACSBG2
TM6SF1	TM6SF2
EPB42	TGM2
EPB42	TGM6
TGM2	TGM7
TGM6	TGM7
TSPAN3	TSPAN6
MORF4L1	MORF4L2
SDR42E2	SDR42E1
HSD17B2	HSD11B2
DPEP1	DPEP3
DPEP1	DPEP2
HBZ	CYGB
HBZ	MB
CYGB	MB
MAPK8IP3	SPAG9
NME3	NME1-NME2
HS3ST6	HS3ST3A1
HS3ST3B1	HS3ST4
HS3ST3A1	HS3ST2
HS3ST3A1	HS3ST4
KCTD2	KCTD17
PPL	EVPL
TVP23A	TVP23B
TVP23A	TVP23BP2
SOCS1	SOCS3
MYH14	MYH9
TMC6	TMC4
TMC4	TMC5
GPRC5B	GPRC5C
ANKS4B	USH1G
ERN2	ERN1
CACNG3	CACNG8
CACNG3	CACNG2
CACNG4	CACNG8
CACNG4	CACNG2
TNRC6A	TNRC6C
TNRC6A	TNRC6B
TNRC6C	TNRC6B
GSG1L	GSG1L2
RABEP2	RABEP1
SEZ6L2	SEZ6L
TLCD3B	TLCD3A
KAT8	KAT7
VAT1L	VAT1
VAT1L	ZADH2
CCDC102A	CCDC102B
PHLPP2	PHLPP1
SBK1	SBK2
DYNLRB2	DYNLRB1
RNF114	RNF138
KREMEN2	KREMEN1
HMOX2	HMOX1
ASPHD1	ASPHD2
MAPK3	MAPK1
GALNS	ARSL
GALNS	ARSD
GALNS	ARSH
GALNS	STS
GALNS	ARSF
ARSL	ARSG
ARSL	ARSA
ARSD	ARSG
ARSD	ARSA
ARSH	ARSG
ARSH	ARSA
STS	ARSG
STS	ARSA
ARSF	ARSG
ARSF	ARSA
ALOX15	ALOXE3
ALOX15	ALOX12B
USP6	USP32
GRAP	GRB2
LGALS3BP	BTBD17
AURKB	AURKC
AURKB	AURKA
AURKC	AURKA
CA10	CA11
HLF	DBP
HLF	TEF
DBP	TEF
CACNG5	CACNG7
SPHK1	SPHK2
HELZ	HELZ2
SCO1	SCO2
LRRC75A	LRRC75B
RASD1	RASD2
SPECC1	SPECC1L
SDF2	SDF2L1
CLTC	CLTCL1
GALR2	GALR3
NPTX1	NPTXR
GUCY2D	GUCY2F
ACE	ACE2
KDM6B	UTY
UTY	KDM6A
GALR1	KISS1R
MYL12A	MYL9
TGIF1	TGIF2
RAB31	RAB22A
LDLRAD4	PMEPA1
LAMA3	LAMA5
HRH4	HRH3
NOL4	NOL4L
NANOS3	NANOS2
COX6B1	COX6B2
ZNF547	ZNF793
SNRPA	SNRPB2
JOSD2	JOSD1
GGTLC1	GGT2
GGTLC1	GGTLC2
GGTLC1	GGT3P
GGTLC1	GGT1
BPI	BPIFC
BPIFC	LBP
BPIFC	PLTP
NAGA	GLA
ZBED4	ZBED1
AKAP17A	AKAP17BP
ARHGAP6	ARHGAP36
PRPS2	PRPS1
SRPX	SRPX2
APOOL	APOO
USP9X	USP9Y
RPS4X	RPS4Y1


Couples in Singh 2020 only:
ANKRD33B	ANKRD33
STAR	STARD3NL
STAR	STARD3
TP53INP2	TP53INP1
IGF2BP1	IGF2BP2
JADE1	JADE3
SS18	SS18L2
SS18	SS18L1
EPHB2	EPHA5
EPHB2	EPHA2
EPHB6	EPHA7
EPHB6	EPHA3
EPHB6	EPHA6
EPHB1	EPHA7
EPHB1	EPHA3
EPHB1	EPHA5
EPHB3	EPHA3
EPHB3	EPHA5
EPHA5	EPHA8
EPHA5	EPHA3
EPHA5	EPHA6
EPHA2	EPHA8
ODF2	ODF2L
DUSP14	DUSP21
DUSP14	DUSP18
RP11-231C18.3	FLT4
RP11-231C18.3	FLT1
RP11-231C18.3	CSF1R
RP11-231C18.3	FLT3
RP11-231C18.3	PDGFRB
FLT4	PDGFRB
FLT4	CSF1R
FLT4	KIT
FLT4	FLT1
FLT4	FLT3
FLT1	KIT
FLT1	PDGFRB
FLT3	KDR
PDGFRB	KDR
PCBP1	PCBP3
ADGRG4	ADGRG2
ADGRG4	ADGRG6
HIVEP1	ZNF831
ANKRD24	ANKRD35
ANKRD24	RAI14
ANKRD24	UACA
ANKRD35	UACA
KLC2	RP11-73M18.2
TXK	BMX
BMX	TEC
NIPAL4	NIPA1
NIPAL1	NIPA1
CKMT2	CKMT1B
CKMT2	CKM
CKMT2	CKMT1A
CKMT1B	CKM
CKM	CKMT1A
SCN4A	SCN5A
RBP2	CRABP2
RBP7	CRABP2
RBP7	CRABP1
CRABP2	FABP5
CRABP2	FABP4
CRABP2	FABP12
CRABP2	PMP2
CRABP2	FABP9
ATP1B2	ATP1B1
PHACTR1	PHACTR4
PHACTR1	PHACTR2
RP11-382A20.3	PSIP1
RP11-382A20.3	CTB-50L17.10
PSIP1	CTB-50L17.10
ZDHHC18	ZDHHC9
SFXN3	SFXN1
RAB40C	RAB40AL
RAB40C	RAB40A
AMPH	BIN2
HSPB1	HSPB8
HSPB1	HSPB2-C11orf52
HSPB1	HSPB2
SLC9A3	SLC9A1
SLC9A1	SLC9A2
SLC9A1	SLC9A4
SLC9A5	SLC9A4
SLC9A5	SLC9A2
SALL3	SALL1
SALL3	SALL2
SALL3	SALL4
USP6NL	TBC1D3F
USP6NL	TBC1D3D
USP6NL	TBC1D28
USP6NL	TBC1D3K
USP6NL	TBC1D26
USP6NL	TBC1D3E
USP6NL	TBC1D3C
USP6NL	TBC1D3L
USP6NL	TBC1D3
USP6NL	TBC1D3H
USP6NL	TBC1D3G
USP6NL	USP6
USP6NL	TBC1D3B
USP6NL	TBC1D3I
AEBP1	CPXM2
AEBP1	CPN1
GRIN2B	GRIN2C
GRIN2B	GRIN2A
ARHGAP4	SRGAP2B
ARHGAP4	SRGAP2
ARHGAP4	SRGAP2C
SRGAP2B	SRGAP3
SRGAP2B	SRGAP1
SRGAP3	SRGAP2C
SRGAP3	SRGAP2
SRGAP1	SRGAP2C
SRGAP1	SRGAP2
OPCML	IGLON5
IGLON5	NTM
IGLON5	LSAMP
UGT2B7	UGT1A4
UGT2B7	UGT1A10
UGT2B7	UGT1A7
UGT2B7	UGT1A5
UGT2B7	UGT1A9
UGT2B7	UGT1A1
UGT2B7	UGT1A8
UGT2B7	UGT8
UGT2B7	UGT1A3
UGT1A6	UGT2A2
UGT1A6	UGT8
UGT1A4	UGT8
UGT1A4	UGT2A2
UGT1A4	UGT2A3
UGT1A4	UGT2B11
UGT1A4	UGT2B10
UGT1A4	UGT2B15
UGT1A4	UGT2A1
UGT1A4	UGT2B17
UGT1A4	UGT2B28
UGT1A4	UGT2B4
UGT1A10	UGT8
UGT1A10	UGT2B28
UGT1A10	UGT2B17
UGT1A10	UGT2B11
UGT1A10	UGT2A3
UGT1A10	UGT2A1
UGT1A10	UGT2B4
UGT1A10	UGT2B10
UGT1A10	UGT2B15
UGT1A7	UGT8
UGT1A7	UGT2B10
UGT1A7	UGT2A3
UGT1A7	UGT2B15
UGT1A7	UGT2B17
UGT1A7	UGT2B4
UGT1A7	UGT2B28
UGT1A7	UGT2A1
UGT1A7	UGT2B11
UGT1A5	UGT8
UGT1A5	UGT2B28
UGT1A5	UGT2B11
UGT1A5	UGT2B15
UGT1A5	UGT2B17
UGT1A5	UGT2B10
UGT1A5	UGT2A3
UGT1A5	UGT2A1
UGT1A5	UGT2A2
UGT1A5	UGT2B4
UGT1A9	UGT8
UGT1A9	UGT2B28
UGT1A9	UGT2B11
UGT1A9	UGT2A3
UGT1A9	UGT2B10
UGT1A9	UGT2B17
UGT1A9	UGT2A1
UGT1A9	UGT2B4
UGT1A9	UGT2B15
UGT1A1	UGT8
UGT1A1	UGT2B28
UGT1A1	UGT2B11
UGT1A1	UGT2A1
UGT1A1	UGT2B15
UGT1A1	UGT2A2
UGT1A1	UGT2B10
UGT1A1	UGT2B4
UGT1A1	UGT2B17
UGT1A1	UGT2A3
UGT1A8	UGT8
UGT1A8	UGT2B28
UGT1A8	UGT2B11
UGT1A8	UGT2A3
UGT1A8	UGT2B4
UGT1A8	UGT2B15
UGT1A8	UGT2B10
UGT1A8	UGT2A1
UGT1A8	UGT2B17
UGT8	UGT2B17
UGT8	UGT2B28
UGT8	UGT2B15
UGT8	UGT2B10
UGT8	UGT2B4
UGT8	UGT2A1
UGT8	UGT2B11
UGT8	UGT1A3
UGT1A3	UGT2B28
UGT1A3	UGT2A2
UGT1A3	UGT2B11
UGT1A3	UGT2A3
UGT1A3	UGT2A1
UGT1A3	UGT2B4
UGT1A3	UGT2B15
UGT1A3	UGT2B10
UGT1A3	UGT2B17
RAVER2	CTD-2369P2.12
CYTH4	CTC-273B12.7
CTC-273B12.7	CYTH3
PLPP6	PLPP7
USP36	USP17L26
USP36	USP17L13
USP36	USP17L28
USP36	USP17L21
USP36	USP17L8
USP36	USP17L5
USP36	USP17L27
USP36	USP17L1
USP36	USP17L12
USP36	USP17L25
USP36	USP17L29
USP36	USP17L15
USP36	USP17L20
USP36	USP17L19
USP36	USP17L3
USP36	USP17L23
USP36	USP17L10
USP36	USP17L24
USP36	USP17L2
USP36	USP17L11
USP36	USP17L30
USP36	USP17L22
USP36	USP17L18
USP36	USP17L4
USP36	USP17L7
USP36	USP17L17
HOXD12	HOXA11
TXNIP	ARRDC4
TXNIP	ARRDC3
TXNIP	ARRDC2
TAAR5	HTR4
HTR4	TAAR2
HTR4	TAAR1
HTR4	TAAR6
HTR4	TAAR9
HTR4	TAAR8
FGF14	FGF20
FGF13	FGF20
PABPC1L	PABPC4L
PABPC1L	PABPC3
PABPC1L	PABPC5
PABPC4L	PABPC3
PABPC4L	PABPC1
PABPC3	PABPC5
PABPC1	PABPC5
MIA3	CTAGE15
MIA3	RP11-407N17.3
MIA3	MIA2
MIA3	CTAGE1
MIA3	CTAGE9
MIA3	CTAGE6
MIA3	CTAGE8
MIA3	CTAGE4
NLGN4X	NLGN2
KALRN	ARHGEF25
TRIO	ARHGEF25
ENOX2	ENOX1
NPBWR2	SSTR3
NPBWR2	SSTR2
OPRK1	SSTR5
SSTR3	SSTR5
MMP17	MMP16
MMP17	MMP24
MMP16	MMP11
MMP14	MMP11
GABRG2	GABRA3
GABRE	GABRA6
GABRE	GABRA5
GABRA3	GABRG3
CELF3	RP11-106M3.5
CELF5	RP11-106M3.5
MAP2	MAPT
MAP2	MAP4
MAPT	MAP4
ALOX5	ALOX12B
ALOX5	ALOXE3
EPB41	EPB41L1
EPB41L1	EPB41L3
EPB41L1	EPB41L2
ZBTB46	ZBTB10
ZBTB46	ZBTB8B
ZBTB46	RP1-27O5.3
ZBTB46	ZBTB8A
ZBTB10	RP1-27O5.3
ZBTB10	ZBTB8B
ZBTB10	ZBTB8A
GFAP	KRT85
GFAP	KRT81
KRT85	DES
KRT85	VIM
KRT81	VIM
KRT81	DES
VIM	NEFL
PDK1	PDK3
RPH3A	DOC2B
DOC2A	DOC2B
CREB3L3	CREB3
MKRN3	MKRN2
IQSEC2	IQSEC3
MAP1LC3A	MAP1LC3B2
HCFC2	HCFC1
B3GAT3	B3GAT1
PSMB9	PSMB6
BRD4	BRD3
BRD3	BRD2
KCNJ18	KCNJ16
KCNJ18	KCNJ5
KCNJ18	KCNJ2
KCNJ18	KCNJ1
KCNJ16	KCNJ5
KCNJ16	KCNJ12
KCNJ16	KCNJ1
KCNJ16	KCNJ4
KCNJ5	KCNJ2
KCNJ5	KCNJ15
KCNJ2	KCNJ11
KCNJ2	KCNJ1
KCNJ1	KCNJ12
KCNJ1	KCNJ11
KCNJ1	KCNJ3
KCNJ1	KCNJ6
KCNJ1	KCNJ15
KCNJ1	KCNJ10
KIF13B	KIF13A
SLC12A4	SLC12A6
METTL8	METTL2B
IRS2	IRS4
IRS1	IRS4
DEPDC1	DEPDC4
CRISPLD1	CLEC18C
CRISPLD1	CLEC18B
CRISPLD1	PI16
CRISPLD1	CLEC18A
CLEC18C	PI15
CLEC18C	R3HDML
CLEC18B	PI15
CLEC18B	R3HDML
PI16	PI15
PI16	GLIPR1L2
PI16	GLIPR1L1
R3HDML	CLEC18A
CRISPLD2	PI15
CLEC18A	PI15
AFF2	AFF4
AFF2	AFF3
SSTR5	OPRD1
SPTBN1	SPTBN4
SPTBN4	SPTB
SPTBN4	SPTBN2
MEX3B	MEX3A
MEX3C	MEX3A
MEX3A	MEX3D
SLC25A24	SLC25A41
SLC25A25	SLC25A41
PIK3R3	AC007192.4
PIK3R1	AC007192.4
ACTR3	ACTR3C
SLC22A2	SLC22A15
SLC22A15	SLC22A1
SLC22A15	SLC22A16
ADGRL2	ADGRL3
ADGRL2	ADGRE3
ADGRL2	ADGRE2
ADGRL2	ADGRE1
ADGRL2	ADGRE5
ADGRL3	ADGRL4
ADGRE2	ADGRL4
ADGRE1	ADGRL4
MYLK3	MYLK2
MYLK3	MYLK4
ACTN1	ACTN3
ACTN4	ACTN3
MARCHF4	MARCHF9
CRYAB	CH507-152C13.3
MAP3K2	MAP3K3
ROBO1	ROBO4
TIMM17A	TIMM17B
B4GALT1	B4GALT4
B4GALT2	B4GALT3
ADGRA3	LGI1
ADGRA3	LGI3
LGI1	ADGRA2
LGI3	ADGRA1
ADGRA2	LGI2
ADGRA1	LGI2
SRSF2	SRSF10
SRSF2	SRSF12
ASIC2	ASIC3
MBD3L4	MBD2
MBD3L4	MBD3
MBD2	MBD3L5
MBD2	MBD3L1
MBD2	MBD3L2
MBD2	MBD3L3
MBD3	MBD3L3
MBD3	MBD3L2
MBD3	MBD3L5
C9	C8A
RGS2	RGS3
RGS2	RGS19
RGS2	RGS20
RGS3	RGS4
