Paralog1	Paralog2
ZFX	ZNF256
ZFX	ZNF154
ZFX	ZNF134
ZFX	ZNF837
ZFX	AC003005.1
ZFX	AC004076.1
ZFX	ZNF419
ZFX	ZNF660
ZFX	ZNF711
ZFX	IKZF5
ZFX	ZNF792
ZFX	E4F1
ZFX	ZNF549
ZFX	ZNF418
ZFX	ZNF570
ZFX	ZNF586
ZFX	ZBTB11
ZFX	ZNF584
ZFX	ZSCAN20
ZFX	ZNF587B
ZFX	ZNF552
ZFX	ZNF562
ZFX	ZNF561
ZFX	ZNF8
ZFX	ZFAT
ZFX	ZSCAN2
ZFX	ZNF304
ZFX	ZNF548
ZFX	AC003002.1
ZFX	ZNF610
ZFX	ZNF480
ZFX	ZNF691
ZFX	ZNF583
ZNF79	PRDM15
ZNF79	E4F1
ZNF79	ZNF793
ZNF79	ZNF551
ZNF79	ZNF773
ZNF79	ZIK1
ZNF79	ZNF772
ZNF79	ZNF256
ZNF79	ZNF154
ZNF79	ZNF134
ZNF79	ZNF837
ZNF79	AC003005.1
ZNF79	AC004076.1
ZNF79	ZNF419
ZNF79	ZNF660
ZNF79	ZNF711
ZNF79	IKZF5
ZNF79	ZNF792
ZNF79	ZNF549
ZNF79	ZNF418
ZNF79	ZNF570
ZNF79	ZNF586
ZNF79	ZBTB11
ZNF79	ZNF584
ZNF79	ZSCAN20
ZNF79	ZNF587B
ZNF79	ZNF552
ZNF79	ZNF562
ZNF79	ZNF561
ZNF79	ZNF8
ZNF79	ZFAT
ZNF79	ZSCAN2
ZNF79	ZNF304
ZNF79	ZNF548
ZNF79	AC003002.1
ZNF79	ZNF610
ZNF79	ZNF480
ZNF79	ZNF691
ZNF79	ZNF583
ZNF793	PRDM15
ZNF793	E4F1
ZNF793	ZNF711
ZNF793	ZNF561
ZNF793	ZNF562
ZNF793	ZSCAN2
ZNF793	ZFAT
ZNF793	ZNF792
ZNF793	ZNF660
ZNF793	ZNF570
ZNF793	ZNF551
ZNF793	ZNF773
ZNF793	ZIK1
ZNF793	ZNF772
ZNF793	ZNF256
ZNF793	ZNF154
ZNF793	ZNF134
ZNF793	ZNF837
ZNF793	AC003005.1
ZNF793	AC004076.1
ZNF793	ZNF419
ZNF793	IKZF5
ZNF793	ZNF549
ZNF793	ZNF418
ZNF793	ZNF586
ZNF793	ZBTB11
ZNF793	ZNF584
ZNF793	ZSCAN20
ZNF793	ZNF587B
ZNF793	ZNF552
ZNF793	ZNF8
ZNF793	ZNF304
ZNF793	ZNF548
ZNF793	AC003002.1
ZNF793	ZNF610
ZNF793	ZNF480
ZNF793	ZNF691
ZNF793	ZNF583
ZNF551	PRDM15
ZNF551	E4F1
ZNF551	ZNF711
ZNF551	ZNF561
ZNF551	ZNF562
ZNF551	ZSCAN2
ZNF551	ZFAT
ZNF551	ZNF792
ZNF551	ZNF660
ZNF551	ZNF570
ZNF551	IKZF5
ZNF551	ZSCAN20
ZNF551	ZNF691
ZNF551	ZNF480
ZNF551	ZNF610
ZNF551	ZBTB11
ZNF551	ZNF583
ZNF551	ZNF304
ZNF551	AC003002.1
ZNF551	ZNF548
ZNF551	AC004076.1
ZNF551	ZNF772
ZNF551	ZNF419
ZNF551	AC003005.1
ZNF551	ZNF773
ZNF551	ZNF549
ZNF551	ZIK1
ZNF551	ZNF256
ZNF551	ZNF154
ZNF551	ZNF134
ZNF551	ZNF837
ZNF551	ZNF418
ZNF551	ZNF586
ZNF551	ZNF584
ZNF551	ZNF587B
ZNF551	ZNF552
ZNF551	ZNF8
ZNF773	PRDM15
ZNF773	E4F1
ZNF773	ZNF711
ZNF773	ZNF561
ZNF773	ZNF562
ZNF773	ZSCAN2
ZNF773	ZFAT
ZNF773	ZNF792
ZNF773	ZNF660
ZNF773	ZNF570
ZNF773	IKZF5
ZNF773	ZSCAN20
ZNF773	ZNF691
ZNF773	ZNF480
ZNF773	ZNF610
ZNF773	ZBTB11
ZNF773	ZNF583
ZNF773	ZNF304
ZNF773	AC003002.1
ZNF773	ZNF548
ZNF773	AC004076.1
ZNF773	ZNF772
ZNF773	ZNF419
ZNF773	AC003005.1
ZNF773	ZIK1
ZNF773	ZNF256
ZNF773	ZNF154
ZNF773	ZNF134
ZNF773	ZNF837
ZNF773	ZNF549
ZNF773	ZNF418
ZNF773	ZNF586
ZNF773	ZNF584
ZNF773	ZNF587B
ZNF773	ZNF552
ZNF773	ZNF8
ZIK1	PRDM15
ZIK1	E4F1
ZIK1	ZNF711
ZIK1	ZNF561
ZIK1	ZNF562
ZIK1	ZSCAN2
ZIK1	ZFAT
ZIK1	ZNF792
ZIK1	ZNF660
ZIK1	ZNF570
ZIK1	IKZF5
ZIK1	ZSCAN20
ZIK1	ZNF691
ZIK1	ZNF480
ZIK1	ZNF610
ZIK1	ZBTB11
ZIK1	ZNF583
ZIK1	ZNF304
ZIK1	AC003002.1
ZIK1	ZNF548
ZIK1	AC004076.1
ZIK1	ZNF772
ZIK1	ZNF419
ZIK1	AC003005.1
ZIK1	ZNF549
ZIK1	ZNF256
ZIK1	ZNF154
ZIK1	ZNF134
ZIK1	ZNF837
ZIK1	ZNF418
ZIK1	ZNF586
ZIK1	ZNF584
ZIK1	ZNF587B
ZIK1	ZNF552
ZIK1	ZNF8
PRDM15	ZNF772
PRDM15	ZNF256
PRDM15	ZNF154
PRDM15	ZNF134
PRDM15	ZNF837
PRDM15	AC003005.1
PRDM15	AC004076.1
PRDM15	ZNF419
PRDM15	ZNF660
PRDM15	ZNF711
PRDM15	IKZF5
PRDM15	ZNF792
PRDM15	E4F1
PRDM15	ZNF549
PRDM15	ZNF418
PRDM15	ZNF570
PRDM15	ZNF586
PRDM15	ZBTB11
PRDM15	ZNF584
PRDM15	ZSCAN20
PRDM15	ZNF587B
PRDM15	ZNF552
PRDM15	ZNF562
PRDM15	ZNF561
PRDM15	ZNF8
PRDM15	ZFAT
PRDM15	ZSCAN2
PRDM15	ZNF304
PRDM15	ZNF548
PRDM15	AC003002.1
PRDM15	ZNF610
PRDM15	ZNF480
PRDM15	ZNF691
PRDM15	ZNF583
ZNF772	E4F1
ZNF772	ZNF711
ZNF772	ZNF561
ZNF772	ZNF562
ZNF772	ZSCAN2
ZNF772	ZFAT
ZNF772	ZNF792
ZNF772	ZNF660
ZNF772	ZNF570
ZNF772	IKZF5
ZNF772	ZSCAN20
ZNF772	ZNF691
ZNF772	ZNF480
ZNF772	ZNF610
ZNF772	ZBTB11
ZNF772	ZNF583
ZNF772	ZNF304
ZNF772	AC003002.1
ZNF772	ZNF548
ZNF772	AC004076.1
ZNF772	ZNF837
ZNF772	AC003005.1
ZNF772	ZNF419
ZNF772	ZNF549
ZNF772	ZNF418
ZNF772	ZNF586
ZNF772	ZNF584
ZNF772	ZNF587B
ZNF772	ZNF552
ZNF772	ZNF8
ZNF256	E4F1
ZNF256	ZNF711
ZNF256	ZNF561
ZNF256	ZNF562
ZNF256	ZSCAN2
ZNF256	ZFAT
ZNF256	ZNF792
ZNF256	ZNF660
ZNF256	ZNF570
ZNF256	IKZF5
ZNF256	ZSCAN20
ZNF256	ZNF691
ZNF256	ZNF480
ZNF256	ZNF610
ZNF256	ZBTB11
ZNF256	ZNF583
ZNF256	ZNF304
ZNF256	AC003002.1
ZNF256	ZNF548
ZNF256	AC004076.1
ZNF256	ZNF419
ZNF256	AC003005.1
ZNF256	ZNF549
ZNF256	ZNF586
ZNF256	ZNF552
ZNF256	ZNF587B
ZNF256	ZNF418
ZNF256	ZNF837
ZNF256	ZNF584
ZNF256	ZNF8
ZNF154	E4F1
ZNF154	ZNF711
ZNF154	ZNF561
ZNF154	ZNF562
ZNF154	ZSCAN2
ZNF154	ZFAT
ZNF154	ZNF792
ZNF154	ZNF660
ZNF154	ZNF570
ZNF154	IKZF5
ZNF154	ZSCAN20
ZNF154	ZNF691
ZNF154	ZNF480
ZNF154	ZNF610
ZNF154	ZBTB11
ZNF154	ZNF583
ZNF154	ZNF304
ZNF154	AC003002.1
ZNF154	ZNF548
ZNF154	AC004076.1
ZNF154	ZNF419
ZNF154	AC003005.1
ZNF154	ZNF549
ZNF154	ZNF837
ZNF154	ZNF418
ZNF154	ZNF586
ZNF154	ZNF584
ZNF154	ZNF587B
ZNF154	ZNF552
ZNF154	ZNF8
ZNF134	E4F1
ZNF134	ZNF711
ZNF134	ZNF561
ZNF134	ZNF562
ZNF134	ZSCAN2
ZNF134	ZFAT
ZNF134	ZNF792
ZNF134	ZNF660
ZNF134	ZNF570
ZNF134	IKZF5
ZNF134	ZSCAN20
ZNF134	ZNF691
ZNF134	ZNF480
ZNF134	ZNF610
ZNF134	ZBTB11
ZNF134	ZNF583
ZNF134	ZNF304
ZNF134	AC003002.1
ZNF134	ZNF548
ZNF134	AC004076.1
ZNF134	ZNF419
ZNF134	AC003005.1
ZNF134	ZNF549
ZNF134	ZNF837
ZNF134	ZNF418
ZNF134	ZNF586
ZNF134	ZNF584
ZNF134	ZNF587B
ZNF134	ZNF552
ZNF134	ZNF8
ZNF837	E4F1
ZNF837	ZNF711
ZNF837	ZNF561
ZNF837	ZNF562
ZNF837	ZSCAN2
ZNF837	ZFAT
ZNF837	ZNF792
ZNF837	ZNF660
ZNF837	ZNF570
ZNF837	IKZF5
ZNF837	ZSCAN20
ZNF837	ZNF691
ZNF837	ZNF480
ZNF837	ZNF610
ZNF837	ZBTB11
ZNF837	ZNF583
ZNF837	ZNF304
ZNF837	AC003002.1
ZNF837	ZNF548
ZNF837	AC004076.1
ZNF837	ZNF419
ZNF837	AC003005.1
ZNF837	ZNF549
ZNF837	ZNF586
ZNF837	ZNF552
ZNF837	ZNF587B
ZNF837	ZNF418
ZNF837	ZNF8
ZNF837	ZNF584
AC003005.1	E4F1
AC003005.1	ZNF711
AC003005.1	ZNF561
AC003005.1	ZNF562
AC003005.1	ZSCAN2
AC003005.1	ZFAT
AC003005.1	ZNF792
AC003005.1	ZNF660
AC003005.1	ZNF570
AC003005.1	IKZF5
AC003005.1	ZSCAN20
AC003005.1	ZNF691
AC003005.1	ZNF480
AC003005.1	ZNF610
AC003005.1	ZBTB11
AC003005.1	ZNF583
AC003005.1	ZNF304
AC003005.1	AC003002.1
AC003005.1	ZNF548
AC003005.1	ZNF549
AC003005.1	ZNF418
AC003005.1	ZNF586
AC003005.1	ZNF584
AC003005.1	ZNF587B
AC003005.1	ZNF552
AC003005.1	ZNF8
AC004076.1	E4F1
AC004076.1	ZNF711
AC004076.1	ZNF561
AC004076.1	ZNF562
AC004076.1	ZSCAN2
AC004076.1	ZFAT
AC004076.1	ZNF792
AC004076.1	ZNF660
AC004076.1	ZNF570
AC004076.1	IKZF5
AC004076.1	ZSCAN20
AC004076.1	ZNF691
AC004076.1	ZNF480
AC004076.1	ZNF610
AC004076.1	ZBTB11
AC004076.1	ZNF583
AC004076.1	ZNF304
AC004076.1	AC003002.1
AC004076.1	ZNF548
AC004076.1	ZNF549
AC004076.1	ZNF418
AC004076.1	ZNF586
AC004076.1	ZNF584
AC004076.1	ZNF587B
AC004076.1	ZNF552
AC004076.1	ZNF8
ZNF419	E4F1
ZNF419	ZNF711
ZNF419	ZNF561
ZNF419	ZNF562
ZNF419	ZSCAN2
ZNF419	ZFAT
ZNF419	ZNF792
ZNF419	ZNF660
ZNF419	ZNF570
ZNF419	IKZF5
ZNF419	ZSCAN20
ZNF419	ZNF691
ZNF419	ZNF480
ZNF419	ZNF610
ZNF419	ZBTB11
ZNF419	ZNF583
ZNF419	ZNF304
ZNF419	AC003002.1
ZNF419	ZNF548
ZNF419	ZNF549
ZNF419	ZNF418
ZNF419	ZNF586
ZNF419	ZNF584
ZNF419	ZNF587B
ZNF419	ZNF552
ZNF419	ZNF8
ZNF660	E4F1
ZNF660	ZNF711
ZNF660	ZNF561
ZNF660	ZNF562
ZNF660	ZSCAN2
ZNF660	ZFAT
ZNF660	ZNF792
ZNF660	IKZF5
ZNF660	ZNF549
ZNF660	ZNF418
ZNF660	ZNF570
ZNF660	ZNF586
ZNF660	ZBTB11
ZNF660	ZNF584
ZNF660	ZSCAN20
ZNF660	ZNF587B
ZNF660	ZNF552
ZNF660	ZNF8
ZNF660	ZNF304
ZNF660	ZNF548
ZNF660	AC003002.1
ZNF660	ZNF610
ZNF660	ZNF480
ZNF660	ZNF691
ZNF660	ZNF583
ZNF711	E4F1
ZNF711	IKZF5
ZNF711	ZNF792
ZNF711	ZNF549
ZNF711	ZNF418
ZNF711	ZNF570
ZNF711	ZNF586
ZNF711	ZBTB11
ZNF711	ZNF584
ZNF711	ZSCAN20
ZNF711	ZNF587B
ZNF711	ZNF552
ZNF711	ZNF562
ZNF711	ZNF561
ZNF711	ZNF8
ZNF711	ZFAT
ZNF711	ZSCAN2
ZNF711	ZNF304
ZNF711	ZNF548
ZNF711	AC003002.1
ZNF711	ZNF610
ZNF711	ZNF480
ZNF711	ZNF691
ZNF711	ZNF583
IKZF5	E4F1
IKZF5	ZNF561
IKZF5	ZNF562
IKZF5	ZSCAN2
IKZF5	ZFAT
IKZF5	ZNF792
IKZF5	ZNF570
IKZF5	ZNF549
IKZF5	ZNF418
IKZF5	ZNF586
IKZF5	ZBTB11
IKZF5	ZNF584
IKZF5	ZSCAN20
IKZF5	ZNF587B
IKZF5	ZNF552
IKZF5	ZNF8
IKZF5	ZNF304
IKZF5	ZNF548
IKZF5	AC003002.1
IKZF5	ZNF610
IKZF5	ZNF480
IKZF5	ZNF691
IKZF5	ZNF583
ZNF792	E4F1
ZNF792	ZNF561
ZNF792	ZNF562
ZNF792	ZSCAN2
ZNF792	ZFAT
ZNF792	ZNF549
ZNF792	ZNF418
ZNF792	ZNF570
ZNF792	ZNF586
ZNF792	ZBTB11
ZNF792	ZNF584
ZNF792	ZSCAN20
ZNF792	ZNF587B
ZNF792	ZNF552
ZNF792	ZNF8
ZNF792	ZNF304
ZNF792	ZNF548
ZNF792	AC003002.1
ZNF792	ZNF610
ZNF792	ZNF480
ZNF792	ZNF691
ZNF792	ZNF583
E4F1	ZNF549
E4F1	ZNF418
E4F1	ZNF570
E4F1	ZNF586
E4F1	ZBTB11
E4F1	ZNF584
E4F1	ZSCAN20
E4F1	ZNF587B
E4F1	ZNF552
E4F1	ZNF562
E4F1	ZNF561
E4F1	ZNF8
E4F1	ZFAT
E4F1	ZSCAN2
E4F1	ZNF304
E4F1	ZNF548
E4F1	AC003002.1
E4F1	ZNF610
E4F1	ZNF480
E4F1	ZNF691
E4F1	ZNF583
ZNF549	ZNF561
ZNF549	ZNF562
ZNF549	ZSCAN2
ZNF549	ZFAT
ZNF549	ZNF570
ZNF549	ZSCAN20
ZNF549	ZNF691
ZNF549	ZNF480
ZNF549	ZNF610
ZNF549	ZBTB11
ZNF549	ZNF583
ZNF549	ZNF304
ZNF549	AC003002.1
ZNF549	ZNF548
ZNF549	ZNF418
ZNF549	ZNF586
ZNF549	ZNF584
ZNF549	ZNF587B
ZNF549	ZNF552
ZNF549	ZNF8
ZNF418	ZNF561
ZNF418	ZNF562
ZNF418	ZSCAN2
ZNF418	ZFAT
ZNF418	ZNF570
ZNF418	ZSCAN20
ZNF418	ZNF691
ZNF418	ZNF480
ZNF418	ZNF610
ZNF418	ZBTB11
ZNF418	ZNF583
ZNF418	ZNF304
ZNF418	AC003002.1
ZNF418	ZNF548
ZNF418	ZNF586
ZNF418	ZNF552
ZNF418	ZNF587B
ZNF418	ZNF584
ZNF418	ZNF8
ZNF570	ZNF561
ZNF570	ZNF562
ZNF570	ZSCAN2
ZNF570	ZFAT
ZNF570	ZNF586
ZNF570	ZBTB11
ZNF570	ZNF584
ZNF570	ZSCAN20
ZNF570	ZNF587B
ZNF570	ZNF552
ZNF570	ZNF8
ZNF570	ZNF304
ZNF570	ZNF548
ZNF570	AC003002.1
ZNF570	ZNF610
ZNF570	ZNF480
ZNF570	ZNF691
ZNF570	ZNF583
ZNF586	ZNF561
ZNF586	ZNF562
ZNF586	ZSCAN2
ZNF586	ZFAT
ZNF586	ZSCAN20
ZNF586	ZNF691
ZNF586	ZNF480
ZNF586	ZNF610
ZNF586	ZBTB11
ZNF586	ZNF583
ZNF586	ZNF304
ZNF586	AC003002.1
ZNF586	ZNF548
ZNF586	ZNF584
ZNF586	ZNF587B
ZNF586	ZNF552
ZNF586	ZNF8
ZBTB11	ZNF561
ZBTB11	ZNF562
ZBTB11	ZSCAN2
ZBTB11	ZFAT
ZBTB11	ZSCAN20
ZBTB11	ZNF691
ZBTB11	ZNF480
ZBTB11	ZNF610
ZBTB11	ZNF584
ZBTB11	ZNF587B
ZBTB11	ZNF552
ZBTB11	ZNF8
ZBTB11	ZNF304
ZBTB11	ZNF548
ZBTB11	AC003002.1
ZBTB11	ZNF583
ZNF584	ZNF561
ZNF584	ZNF562
ZNF584	ZSCAN2
ZNF584	ZFAT
ZNF584	ZSCAN20
ZNF584	ZNF691
ZNF584	ZNF480
ZNF584	ZNF610
ZNF584	ZNF583
ZNF584	ZNF304
ZNF584	AC003002.1
ZNF584	ZNF548
ZNF584	ZNF552
ZNF584	ZNF587B
ZNF584	ZNF8
ZSCAN20	ZNF561
ZSCAN20	ZNF562
ZSCAN20	ZSCAN2
ZSCAN20	ZFAT
ZSCAN20	ZNF587B
ZSCAN20	ZNF552
ZSCAN20	ZNF8
ZSCAN20	ZNF304
ZSCAN20	ZNF548
ZSCAN20	AC003002.1
ZSCAN20	ZNF610
ZSCAN20	ZNF480
ZSCAN20	ZNF691
ZSCAN20	ZNF583
ZNF587B	ZNF561
ZNF587B	ZNF562
ZNF587B	ZSCAN2
ZNF587B	ZFAT
ZNF587B	ZNF691
ZNF587B	ZNF480
ZNF587B	ZNF610
ZNF587B	ZNF583
ZNF587B	ZNF304
ZNF587B	AC003002.1
ZNF587B	ZNF548
ZNF587B	ZNF8
ZNF552	ZNF561
ZNF552	ZNF562
ZNF552	ZSCAN2
ZNF552	ZFAT
ZNF552	ZNF691
ZNF552	ZNF480
ZNF552	ZNF610
ZNF552	ZNF583
ZNF552	ZNF304
ZNF552	AC003002.1
ZNF552	ZNF548
ZNF552	ZNF8
ZNF562	ZNF8
ZNF562	ZFAT
ZNF562	ZSCAN2
ZNF562	ZNF304
ZNF562	ZNF548
ZNF562	AC003002.1
ZNF562	ZNF610
ZNF562	ZNF480
ZNF562	ZNF691
ZNF562	ZNF583
ZNF561	ZNF8
ZNF561	ZFAT
ZNF561	ZSCAN2
ZNF561	ZNF304
ZNF561	ZNF548
ZNF561	AC003002.1
ZNF561	ZNF610
ZNF561	ZNF480
ZNF561	ZNF691
ZNF561	ZNF583
ZNF8	ZSCAN2
ZNF8	ZFAT
ZNF8	ZNF691
ZNF8	ZNF480
ZNF8	ZNF610
ZNF8	ZNF583
ZNF8	ZNF304
ZNF8	AC003002.1
ZNF8	ZNF548
ZFAT	ZSCAN2
ZFAT	ZNF304
ZFAT	ZNF548
ZFAT	AC003002.1
ZFAT	ZNF610
ZFAT	ZNF480
ZFAT	ZNF691
ZFAT	ZNF583
ZSCAN2	ZNF304
ZSCAN2	ZNF548
ZSCAN2	AC003002.1
ZSCAN2	ZNF610
ZSCAN2	ZNF480
ZSCAN2	ZNF691
ZSCAN2	ZNF583
ZNF304	ZNF691
ZNF304	ZNF480
ZNF304	ZNF610
ZNF304	ZNF583
ZNF304	ZNF548
ZNF304	AC003002.1
ZNF548	ZNF691
ZNF548	ZNF480
ZNF548	ZNF610
ZNF548	ZNF583
AC003002.1	ZNF691
AC003002.1	ZNF480
AC003002.1	ZNF610
AC003002.1	ZNF583
ZNF610	ZNF691
ZNF610	ZNF583
ZNF480	ZNF691
ZNF480	ZNF583
ZNF691	ZNF583
TGIF2LY	PKNOX1
TGIF2LY	TGIF1
TGIF2LY	PKNOX2
TGIF2LY	PBX1
TGIF2LY	PBX3
TGIF2LY	PBX4
TGIF2LY	PBX2
TGIF2LY	TGIF2
TGIF2LY	MEIS2
TGIF2LY	MEIS3
TGIF2LY	MEIS1
PKNOX1	TGIF1
PKNOX1	TGIF2LX
PKNOX1	PBX1
PKNOX1	PBX3
PKNOX1	PBX4
PKNOX1	PBX2
PKNOX1	TGIF2
PKNOX1	MEIS2
PKNOX1	MEIS3
PKNOX1	MEIS1
TGIF1	PKNOX2
TGIF1	TGIF2LX
TGIF1	PBX1
TGIF1	PBX3
TGIF1	PBX4
TGIF1	PBX2
TGIF1	MEIS2
TGIF1	MEIS3
TGIF1	MEIS1
PKNOX2	TGIF2
PKNOX2	MEIS2
PKNOX2	PBX3
PKNOX2	TGIF2LX
PKNOX2	PBX2
PKNOX2	PBX4
PKNOX2	MEIS1
PKNOX2	MEIS3
PKNOX2	PBX1
PBX1	TGIF2
PBX1	MEIS2
PBX1	TGIF2LX
PBX1	PBX2
PBX1	MEIS1
PBX1	MEIS3
PBX3	TGIF2
PBX3	MEIS2
PBX3	TGIF2LX
PBX3	PBX2
PBX3	MEIS3
PBX3	MEIS1
PBX4	TGIF2
PBX4	MEIS2
PBX4	TGIF2LX
PBX4	PBX2
PBX4	MEIS3
PBX4	MEIS1
PBX2	TGIF2
PBX2	MEIS2
PBX2	TGIF2LX
PBX2	MEIS3
PBX2	MEIS1
TGIF2	TGIF2LX
TGIF2	MEIS2
TGIF2	MEIS3
TGIF2	MEIS1
MEIS2	TGIF2LX
MEIS2	MEIS3
MEIS3	TGIF2LX
MEIS3	MEIS1
MEIS1	TGIF2LX
PCDH11Y	CDH23
PCDH11Y	CDH7
PCDH11Y	CDH26
PCDH11Y	CDHR2
PCDH11Y	PCDH20
PCDH11Y	AL592490.1
PCDH11Y	CDH22
PCDH11Y	CDH1
PCDH11Y	DCHS1
PCDH11Y	CDH17
PCDH11Y	CDH6
PCDH11Y	CDHR3
PCDH11Y	CDH10
PCDH11Y	CDH12
PCDH11Y	CDH4
PCDH11Y	CDH18
PCDH11Y	CDH9
PCDH11Y	CDH15
PCDH11Y	CDHR1
PCDH11Y	CDH3
PCDH11Y	CDH13
PCDH11Y	CDHR5
PCDH11Y	PCDH7
PCDH11Y	PCDH1
PCDH11Y	PCDH9
PCDH11Y	CDH2
PCDH11Y	CDH11
PCDH11Y	CDH8
PCDH11Y	CDH19
PCDH11Y	CDH24
PCDH11Y	CDH20
PCDH11Y	DCHS2
PCDH11Y	CDH5
PCDH11X	CDH2
PCDH11X	CDH20
PCDH11X	CDH7
PCDH11X	CDH19
PCDH11X	CDH22
PCDH11X	CDH24
PCDH11X	CDH26
PCDH11X	CDH4
PCDH11X	CDH18
PCDH11X	CDH12
PCDH11X	CDH10
PCDH11X	CDH9
PCDH11X	CDH6
PCDH11X	CDH23
PCDH11X	CDHR2
PCDH11X	CDH1
PCDH11X	DCHS1
PCDH11X	CDH17
PCDH11X	CDHR3
PCDH11X	CDH15
PCDH11X	CDHR1
PCDH11X	CDH3
PCDH11X	CDH13
PCDH11X	CDHR5
PCDH11X	CDH11
PCDH11X	CDH8
PCDH11X	DCHS2
PCDH11X	CDH5
CDH23	PCDH20
CDH23	AL592490.1
CDH23	PCDH9
CDH23	CDH2
CDH23	CDH20
CDH23	CDH7
CDH23	CDH19
CDH23	CDH22
CDH23	CDH24
CDH23	CDH26
CDH23	CDH4
CDH23	PCDH7
CDH23	CDH18
CDH23	CDH12
CDH23	CDH10
CDH23	CDH9
CDH23	CDH6
CDH23	CDHR2
CDH23	CDH1
CDH23	DCHS1
CDH23	CDH17
CDH23	CDHR3
CDH23	CDH15
CDH23	CDHR1
CDH23	CDH3
CDH23	CDH13
CDH23	CDHR5
CDH23	PCDH1
CDH23	CDH11
CDH23	CDH8
CDH23	CDH5
CDH7	PCDH20
CDH7	AL592490.1
CDH7	PCDH9
CDH7	CDH20
CDH7	CDH26
CDH7	CDHR2
CDH7	DCHS1
CDH7	CDH17
CDH7	CDH6
CDH7	CDHR3
CDH7	CDH10
CDH7	CDH12
CDH7	CDH18
CDH7	CDH9
CDH7	CDHR1
CDH7	CDH3
CDH7	CDHR5
CDH7	PCDH7
CDH7	PCDH1
CDH7	CDH19
CDH7	DCHS2
CDH26	PCDH20
CDH26	AL592490.1
CDH26	PCDH9
CDH26	CDH20
CDH26	CDH19
CDH26	CDH22
CDH26	CDH24
CDH26	CDHR2
CDH26	DCHS1
CDH26	CDH17
CDH26	CDH6
CDH26	CDHR3
CDH26	CDH10
CDH26	CDH12
CDH26	CDH4
CDH26	CDH18
CDH26	CDH9
CDH26	CDHR1
CDH26	CDH3
CDH26	CDHR5
CDH26	PCDH7
CDH26	PCDH1
CDH26	CDH11
CDH26	CDH8
CDH26	DCHS2
CDH26	CDH5
CDHR2	PCDH20
CDHR2	AL592490.1
CDHR2	PCDH9
CDHR2	CDH2
CDHR2	CDH20
CDHR2	CDH19
CDHR2	CDH22
CDHR2	CDH24
CDHR2	CDH4
CDHR2	PCDH7
CDHR2	CDH18
CDHR2	CDH12
CDHR2	CDH10
CDHR2	CDH9
CDHR2	CDH6
CDHR2	CDH17
CDHR2	CDHR5
CDHR2	DCHS1
CDHR2	CDH8
CDHR2	CDH11
CDHR2	CDH5
CDHR2	CDHR3
CDHR2	DCHS2
CDHR2	PCDH1
CDHR2	CDH3
CDHR2	CDH1
CDHR2	CDH13
CDHR2	CDH15
PCDH20	CDH22
PCDH20	CDH1
PCDH20	DCHS1
PCDH20	CDH17
PCDH20	CDH6
PCDH20	CDHR3
PCDH20	CDH10
PCDH20	CDH12
PCDH20	CDH4
PCDH20	CDH18
PCDH20	CDH9
PCDH20	CDH15
PCDH20	CDHR1
PCDH20	CDH3
PCDH20	CDH13
PCDH20	CDHR5
PCDH20	PCDH9
PCDH20	CDH2
PCDH20	CDH11
PCDH20	CDH8
PCDH20	CDH19
PCDH20	CDH24
PCDH20	CDH20
PCDH20	DCHS2
PCDH20	CDH5
AL592490.1	CDH22
AL592490.1	CDH1
AL592490.1	DCHS1
AL592490.1	CDH17
AL592490.1	CDH6
AL592490.1	CDHR3
AL592490.1	CDH10
AL592490.1	CDH12
AL592490.1	CDH4
AL592490.1	CDH18
AL592490.1	CDH9
AL592490.1	CDH15
AL592490.1	CDHR1
AL592490.1	CDH3
AL592490.1	CDH13
AL592490.1	CDHR5
AL592490.1	PCDH9
AL592490.1	CDH2
AL592490.1	CDH11
AL592490.1	CDH8
AL592490.1	CDH19
AL592490.1	CDH24
AL592490.1	CDH20
AL592490.1	DCHS2
AL592490.1	CDH5
CDH22	PCDH9
CDH22	DCHS1
CDH22	CDH17
CDH22	CDHR3
CDH22	CDH4
CDH22	CDHR1
CDH22	CDH3
CDH22	CDHR5
CDH22	PCDH7
CDH22	PCDH1
CDH22	DCHS2
CDH1	PCDH9
CDH1	PCDH7
CDH1	CDH17
CDH1	CDHR5
CDH1	DCHS1
CDH1	CDHR1
CDH1	CDH8
CDH1	CDH11
CDH1	CDH5
CDH1	CDHR3
CDH1	DCHS2
CDH1	PCDH1
CDH1	CDH3
DCHS1	PCDH9
DCHS1	CDH2
DCHS1	CDH20
DCHS1	CDH19
DCHS1	CDH24
DCHS1	CDH4
DCHS1	PCDH7
DCHS1	CDH18
DCHS1	CDH12
DCHS1	CDH10
DCHS1	CDH9
DCHS1	CDH6
DCHS1	CDH17
DCHS1	CDHR5
DCHS1	CDHR3
DCHS1	CDH15
DCHS1	CDHR1
DCHS1	CDH3
DCHS1	CDH13
DCHS1	PCDH1
DCHS1	CDH11
DCHS1	CDH8
DCHS1	CDH5
CDH17	PCDH9
CDH17	CDH2
CDH17	CDH20
CDH17	CDH19
CDH17	CDH24
CDH17	CDH4
CDH17	PCDH7
CDH17	CDH18
CDH17	CDH12
CDH17	CDH10
CDH17	CDH9
CDH17	CDH6
CDH17	CDHR3
CDH17	CDH15
CDH17	CDHR1
CDH17	CDH3
CDH17	CDH13
CDH17	CDHR5
CDH17	PCDH1
CDH17	CDH11
