Paralog1	Paralog2
OR2T10	OR2D3
OR2T10	OR10AD1
OR2T10	OR2AE1
OR2T10	OR2AJ1
OR2T10	OR2L8
OR2T10	OR2AK2
OR2T10	OR2L5
OR2T10	OR2L2
OR2T10	OR2L3
OR2T10	OR2L13
OR2T10	OR2T4
OR2T10	OR2T6
OR2T10	OR2T1
OR2T10	OR2T2
OR2T10	OR2T3
OR2T10	OR2T5
OR2T10	OR2T29
OR2T10	OR2T34
OR2T10	OR2T27
OR2T10	OR2T11
OR2T10	OR2T35
OR2T10	OR13C7
OR2T3	OR13J1
OR2T3	OR2S2
OR2T3	OR13C4
OR2T3	OR13C3
OR2T3	OR13C8
OR2T3	OR13C5
OR2T3	OR13C2
OR2T3	OR13C9
OR2T3	OR13D1
OR2T3	OR2K2
OR2T3	OR13H1
OR2T3	OR2D2
OR2T3	OR2D3
OR2T3	OR10AD1
OR2T3	OR2AE1
OR2T3	OR2AJ1
OR2T3	OR2L8
OR2T3	OR2AK2
OR2T3	OR2L5
OR2T3	OR2L2
OR2T3	OR2L3
OR2T3	OR2L13
OR2T3	OR2T4
OR2T3	OR2T6
OR2T3	OR2T1
OR2T3	OR2T2
OR2T3	OR2T34
OR2T3	OR2T5
OR2T3	OR2T29
OR2T3	OR2T27
OR2T3	OR2T11
OR2T3	OR2T35
OR2T3	OR13C7
OR2T34	OR13J1
OR2T34	OR2S2
OR2T34	OR13C4
OR2T34	OR13C3
OR2T34	OR13C8
OR2T34	OR13C5
OR2T34	OR13C2
OR2T34	OR13C9
OR2T34	OR13D1
OR2T34	OR2K2
OR2T34	OR13H1
OR2T34	OR2D2
OR2T34	OR2D3
OR2T34	OR10AD1
OR2T34	OR2AE1
OR2T34	OR2AJ1
OR2T34	OR2L8
OR2T34	OR2AK2
OR2T34	OR2L5
OR2T34	OR2L2
OR2T34	OR2L3
OR2T34	OR2L13
OR2T34	OR2T4
OR2T34	OR2T6
OR2T34	OR2T1
OR2T34	OR2T2
OR2T34	OR2T5
OR2T34	OR2T29
OR2T34	OR2T27
OR2T34	OR2T11
OR2T34	OR2T35
OR2T34	OR13C7
OR2T4	OR13J1
OR2T4	OR2S2
OR2T4	OR13C4
OR2T4	OR13C3
OR2T4	OR13C8
OR2T4	OR13C5
OR2T4	OR13C2
OR2T4	OR13C9
OR2T4	OR13D1
OR2T4	OR2K2
OR2T4	OR13H1
OR2T4	OR2D2
OR2T4	OR2D3
OR2T4	OR10AD1
OR2T4	OR2AE1
OR2T4	OR2AJ1
OR2T4	OR2L8
OR2T4	OR2AK2
OR2T4	OR2L5
OR2T4	OR2L2
OR2T4	OR2L3
OR2T4	OR2L13
OR2T4	OR2T5
OR2T4	OR2T29
OR2T4	OR2T27
OR2T4	OR2T11
OR2T4	OR2T6
OR2T4	OR2T2
OR2T4	OR2T1
OR2T4	OR2T35
OR2T4	OR13C7
OR2T29	OR13J1
OR2T29	OR2S2
OR2T29	OR13C4
OR2T29	OR13C3
OR2T29	OR13C8
OR2T29	OR13C5
OR2T29	OR13C2
OR2T29	OR13C9
OR2T29	OR13D1
OR2T29	OR2K2
OR2T29	OR13H1
OR2T29	OR2D2
OR2T29	OR2D3
OR2T29	OR10AD1
OR2T29	OR2AE1
OR2T29	OR2AJ1
OR2T29	OR2L8
OR2T29	OR2AK2
OR2T29	OR2L5
OR2T29	OR2L2
OR2T29	OR2L3
OR2T29	OR2L13
OR2T29	OR2T6
OR2T29	OR2T1
OR2T29	OR2T2
OR2T29	OR2T5
OR2T29	OR2T27
OR2T29	OR2T11
OR2T29	OR2T35
OR2T29	OR13C7
OR2T5	OR13J1
OR2T5	OR2S2
OR2T5	OR13C4
OR2T5	OR13C3
OR2T5	OR13C8
OR2T5	OR13C5
OR2T5	OR13C2
OR2T5	OR13C9
OR2T5	OR13D1
OR2T5	OR2K2
OR2T5	OR13H1
OR2T5	OR2D2
OR2T5	OR2D3
OR2T5	OR10AD1
OR2T5	OR2AE1
OR2T5	OR2AJ1
OR2T5	OR2L8
OR2T5	OR2AK2
OR2T5	OR2L5
OR2T5	OR2L2
OR2T5	OR2L3
OR2T5	OR2L13
OR2T5	OR2T6
OR2T5	OR2T1
OR2T5	OR2T2
OR2T5	OR2T27
OR2T5	OR2T11
OR2T5	OR2T35
OR2T5	OR13C7
OR2T35	OR13J1
OR2T35	OR2S2
OR2T35	OR13C4
OR2T35	OR13C3
OR2T35	OR13C8
OR2T35	OR13C5
OR2T35	OR13C2
OR2T35	OR13C9
OR2T35	OR13D1
OR2T35	OR2K2
OR2T35	OR13H1
OR2T35	OR2D2
OR2T35	OR2D3
OR2T35	OR10AD1
OR2T35	OR2AE1
OR2T35	OR2AJ1
OR2T35	OR2L8
OR2T35	OR2AK2
OR2T35	OR2L5
OR2T35	OR2L2
OR2T35	OR2L3
OR2T35	OR2L13
OR2T35	OR2T6
OR2T35	OR2T1
OR2T35	OR2T2
OR2T35	OR2T11
OR2T35	OR2T27
OR2T35	OR13C7
OR2T2	OR13J1
OR2T2	OR2S2
OR2T2	OR13C4
OR2T2	OR13C3
OR2T2	OR13C8
OR2T2	OR13C5
OR2T2	OR13C2
OR2T2	OR13C9
OR2T2	OR13D1
OR2T2	OR2K2
OR2T2	OR13H1
OR2T2	OR2D2
OR2T2	OR2D3
OR2T2	OR10AD1
OR2T2	OR2AE1
OR2T2	OR2AJ1
OR2T2	OR2L8
OR2T2	OR2AK2
OR2T2	OR2L5
OR2T2	OR2L2
OR2T2	OR2L3
OR2T2	OR2L13
OR2T2	OR2T6
OR2T2	OR2T1
OR2T2	OR2T27
OR2T2	OR2T11
OR2T2	OR13C7
OR2T27	OR13J1
OR2T27	OR2S2
OR2T27	OR13C4
OR2T27	OR13C3
OR2T27	OR13C8
OR2T27	OR13C5
OR2T27	OR13C2
OR2T27	OR13C9
OR2T27	OR13D1
OR2T27	OR2K2
OR2T27	OR13H1
OR2T27	OR2D2
OR2T27	OR2D3
OR2T27	OR10AD1
OR2T27	OR2AE1
OR2T27	OR2AJ1
OR2T27	OR2L8
OR2T27	OR2AK2
OR2T27	OR2L5
OR2T27	OR2L2
OR2T27	OR2L3
OR2T27	OR2L13
OR2T27	OR2T6
OR2T27	OR2T1
OR2T27	OR2T11
OR2T27	OR13C7
OR2T11	OR13J1
OR2T11	OR2S2
OR2T11	OR13C4
OR2T11	OR13C3
OR2T11	OR13C8
OR2T11	OR13C5
OR2T11	OR13C2
OR2T11	OR13C9
OR2T11	OR13D1
OR2T11	OR2K2
OR2T11	OR13H1
OR2T11	OR2D2
OR2T11	OR2D3
OR2T11	OR10AD1
OR2T11	OR2AE1
OR2T11	OR2AJ1
OR2T11	OR2L8
OR2T11	OR2AK2
OR2T11	OR2L5
OR2T11	OR2L2
OR2T11	OR2L3
OR2T11	OR2L13
OR2T11	OR2T6
OR2T11	OR2T1
OR2T11	OR13C7
OR2T1	OR13J1
OR2T1	OR2S2
OR2T1	OR13C4
OR2T1	OR13C3
OR2T1	OR13C8
OR2T1	OR13C5
OR2T1	OR13C2
OR2T1	OR13C9
OR2T1	OR13D1
OR2T1	OR2K2
OR2T1	OR13H1
OR2T1	OR2D2
OR2T1	OR2D3
OR2T1	OR10AD1
OR2T1	OR2AE1
OR2T1	OR2AJ1
OR2T1	OR2L8
OR2T1	OR2AK2
OR2T1	OR2L5
OR2T1	OR2L2
OR2T1	OR2L3
OR2T1	OR2L13
OR2T1	OR2T6
OR2T1	OR13C7
OR2T6	OR13J1
OR2T6	OR2S2
OR2T6	OR13C4
OR2T6	OR13C3
OR2T6	OR13C8
OR2T6	OR13C5
OR2T6	OR13C2
OR2T6	OR13C9
OR2T6	OR13D1
OR2T6	OR2K2
OR2T6	OR13H1
OR2T6	OR2D2
OR2T6	OR2D3
OR2T6	OR10AD1
OR2T6	OR2AE1
OR2T6	OR2AJ1
OR2T6	OR2L8
OR2T6	OR2AK2
OR2T6	OR2L5
OR2T6	OR2L2
OR2T6	OR2L3
OR2T6	OR2L13
OR2T6	OR13C7
OR10AD1	OR13J1
OR10AD1	OR2S2
OR10AD1	OR13C4
OR10AD1	OR13C3
OR10AD1	OR13C8
OR10AD1	OR13C5
OR10AD1	OR13C2
OR10AD1	OR13C9
OR10AD1	OR13D1
OR10AD1	OR2K2
OR10AD1	OR13H1
OR10AD1	OR2D2
OR10AD1	OR2D3
OR10AD1	OR13C7
OR10AD1	OR2L13
OR10AD1	OR2L2
OR10AD1	OR2L5
OR10AD1	OR2L8
OR10AD1	OR2L3
OR10AD1	OR2AK2
OR10AD1	OR2AJ1
OR10AD1	OR2AE1
OR2D2	OR13J1
OR2D2	OR2S2
OR2D2	OR13C4
OR2D2	OR13C3
OR2D2	OR13C8
OR2D2	OR13C5
OR2D2	OR13C2
OR2D2	OR13C9
OR2D2	OR13D1
OR2D2	OR2K2
OR2D2	OR13H1
OR2D2	OR13C7
OR2D2	OR2L13
OR2D2	OR2L2
OR2D2	OR2L5
OR2D2	OR2L8
OR2D2	OR2L3
OR2D2	OR2AK2
OR2D2	OR2AJ1
OR2D2	OR2AE1
OR2D2	OR2D3
OR2D3	OR13J1
OR2D3	OR2S2
OR2D3	OR13C4
OR2D3	OR13C3
OR2D3	OR13C8
OR2D3	OR13C5
OR2D3	OR13C2
OR2D3	OR13C9
OR2D3	OR13D1
OR2D3	OR2K2
OR2D3	OR13H1
OR2D3	OR13C7
OR2D3	OR2L13
OR2D3	OR2L2
OR2D3	OR2L5
OR2D3	OR2L8
OR2D3	OR2L3
OR2D3	OR2AK2
OR2D3	OR2AJ1
OR2D3	OR2AE1
OR2L13	OR13J1
OR2L13	OR2S2
OR2L13	OR13C4
OR2L13	OR13C3
OR2L13	OR13C8
OR2L13	OR13C5
OR2L13	OR13C2
OR2L13	OR13C9
OR2L13	OR13D1
OR2L13	OR2K2
OR2L13	OR13H1
OR2L13	OR2AE1
OR2L13	OR2AJ1
OR2L13	OR2L8
OR2L13	OR2AK2
OR2L13	OR2L5
OR2L13	OR2L2
OR2L13	OR2L3
OR2L13	OR13C7
OR2L2	OR13J1
OR2L2	OR2S2
OR2L2	OR13C4
OR2L2	OR13C3
OR2L2	OR13C8
OR2L2	OR13C5
OR2L2	OR13C2
OR2L2	OR13C9
OR2L2	OR13D1
OR2L2	OR2K2
OR2L2	OR13H1
OR2L2	OR2AE1
OR2L2	OR2AJ1
OR2L2	OR2L8
OR2L2	OR2AK2
OR2L2	OR2L5
OR2L2	OR2L3
OR2L2	OR13C7
OR2L5	OR13J1
OR2L5	OR2S2
OR2L5	OR13C4
OR2L5	OR13C3
OR2L5	OR13C8
OR2L5	OR13C5
OR2L5	OR13C2
OR2L5	OR13C9
OR2L5	OR13D1
OR2L5	OR2K2
OR2L5	OR13H1
OR2L5	OR2AE1
OR2L5	OR2AJ1
OR2L5	OR2L8
OR2L5	OR2AK2
OR2L5	OR2L3
OR2L5	OR13C7
OR2L8	OR13J1
OR2L8	OR2S2
OR2L8	OR13C4
OR2L8	OR13C3
OR2L8	OR13C8
OR2L8	OR13C5
OR2L8	OR13C2
OR2L8	OR13C9
OR2L8	OR13D1
OR2L8	OR2K2
OR2L8	OR13H1
OR2L8	OR2AE1
OR2L8	OR2AJ1
OR2L8	OR2L3
OR2L8	OR2AK2
OR2L8	OR13C7
OR2L3	OR13J1
OR2L3	OR2S2
OR2L3	OR13C4
OR2L3	OR13C3
OR2L3	OR13C8
OR2L3	OR13C5
OR2L3	OR13C2
OR2L3	OR13C9
OR2L3	OR13D1
OR2L3	OR2K2
OR2L3	OR13H1
OR2L3	OR2AE1
OR2L3	OR2AJ1
OR2L3	OR2AK2
OR2L3	OR13C7
OR2AK2	OR13J1
OR2AK2	OR2S2
OR2AK2	OR13C4
OR2AK2	OR13C3
OR2AK2	OR13C8
OR2AK2	OR13C5
OR2AK2	OR13C2
OR2AK2	OR13C9
OR2AK2	OR13D1
OR2AK2	OR2K2
OR2AK2	OR13H1
OR2AK2	OR2AE1
OR2AK2	OR2AJ1
OR2AK2	OR13C7
OR2AJ1	OR13J1
OR2AJ1	OR2S2
OR2AJ1	OR13C4
OR2AJ1	OR13C3
OR2AJ1	OR13C8
OR2AJ1	OR13C5
OR2AJ1	OR13C2
OR2AJ1	OR13C9
OR2AJ1	OR13D1
OR2AJ1	OR2K2
OR2AJ1	OR13H1
OR2AJ1	OR2AE1
OR2AJ1	OR13C7
OR2AE1	OR13J1
OR2AE1	OR2S2
OR2AE1	OR13C4
OR2AE1	OR13C3
OR2AE1	OR13C8
OR2AE1	OR13C5
OR2AE1	OR13C2
OR2AE1	OR13C9
OR2AE1	OR13D1
OR2AE1	OR2K2
OR2AE1	OR13H1
OR2AE1	OR13C7
OR13J1	OR2K2
OR13J1	OR13D1
OR13J1	OR13C3
OR13J1	OR13C4
OR13J1	OR13H1
OR13J1	OR2S2
OR13J1	OR13C7
OR13J1	OR13C8
OR13J1	OR13C9
OR13J1	OR13C2
OR13J1	OR13C5
OR2K2	OR2S2
OR2K2	OR13C4
OR2K2	OR13C3
OR2K2	OR13C8
OR2K2	OR13C5
OR2K2	OR13C2
OR2K2	OR13C9
OR2K2	OR13D1
OR2K2	OR13H1
OR2K2	OR13C7
OR13D1	OR2S2
OR13D1	OR13C4
OR13D1	OR13C3
OR13D1	OR13C8
OR13D1	OR13C5
OR13D1	OR13C2
OR13D1	OR13C9
OR13D1	OR13H1
OR13D1	OR13C7
OR13C4	OR2S2
OR13C4	OR13C3
OR13C4	OR13H1
OR13C4	OR13C7
OR13C4	OR13C8
OR13C4	OR13C9
OR13C4	OR13C2
OR13C4	OR13C5
OR13C3	OR2S2
OR13C3	OR13H1
OR13C3	OR13C7
OR13C3	OR13C8
OR13C3	OR13C9
OR13C3	OR13C2
OR13C3	OR13C5
OR13H1	OR2S2
OR13H1	OR13C8
OR13H1	OR13C5
OR13H1	OR13C2
OR13H1	OR13C9
OR13H1	OR13C7
OR2S2	OR13C7
OR2S2	OR13C9
OR2S2	OR13C5
OR2S2	OR13C8
OR2S2	OR13C2
OR13C7	OR13C8
OR13C7	OR13C5
OR13C7	OR13C2
OR13C7	OR13C9
OR13C8	OR13C9
OR13C8	OR13C5
OR13C8	OR13C2
OR13C9	OR13C5
OR13C9	OR13C2
OR13C2	OR13C5
OR2J1	OR2B2
OR2J1	OR2B6
OR2J1	OR2W1
OR2J1	OR2B3
OR2J1	OR2F1
OR2J1	OR2F2
OR2J1	OR2C3
OR2J1	GCSAML-AS1
OR2J1	OR2B11
OR2J1	OR2W3
OR2J1	OR2H2
OR2J1	OR2H1
OR2J1	OR2C1
OR2J1	OR2I1P
OR2J1	OR2G3
OR2J1	OR2G2
OR2J1	OR2G6
OR2J1	OR2J2
OR2J1	OR2J3
OR2J1	OR2Y1
OR2J2	OR2B2
OR2J2	OR2B6
OR2J2	OR2W1
OR2J2	OR2B3
OR2J2	OR2J3
OR2J2	OR2F1
OR2J2	OR2F2
OR2J2	OR2C3
OR2J2	GCSAML-AS1
OR2J2	OR2B11
OR2J2	OR2W3
OR2J2	OR2H2
OR2J2	OR2H1
OR2J2	OR2C1
OR2J2	OR2I1P
OR2J2	OR2G3
OR2J2	OR2G2
OR2J2	OR2G6
OR2J2	OR2Y1
OR2J3	OR2B2
OR2J3	OR2B6
OR2J3	OR2W1
OR2J3	OR2B3
OR2J3	OR2F1
OR2J3	OR2F2
OR2J3	OR2C3
OR2J3	GCSAML-AS1
OR2J3	OR2B11
OR2J3	OR2W3
OR2J3	OR2H2
OR2J3	OR2H1
OR2J3	OR2C1
OR2J3	OR2I1P
OR2J3	OR2G3
OR2J3	OR2G2
OR2J3	OR2G6
OR2J3	OR2Y1
OR2Y1	OR2B2
OR2Y1	OR2B6
OR2Y1	OR2W1
OR2Y1	OR2B3
OR2Y1	OR2H1
OR2Y1	OR2I1P
OR2Y1	OR2H2
OR2Y1	OR2C1
OR2Y1	OR2F2
OR2Y1	OR2F1
OR2Y1	OR2C3
OR2Y1	GCSAML-AS1
OR2Y1	OR2B11
OR2Y1	OR2W3
OR2Y1	OR2G3
OR2Y1	OR2G2
OR2Y1	OR2G6
OR2B3	OR2B2
OR2B3	OR2B6
OR2B3	OR2W1
OR2B3	OR2F1
OR2B3	OR2F2
OR2B3	OR2C3
OR2B3	GCSAML-AS1
OR2B3	OR2B11
OR2B3	OR2W3
OR2B3	OR2H2
OR2B3	OR2H1
OR2B3	OR2C1
OR2B3	OR2I1P
OR2B3	OR2G2
OR2B3	OR2G6
OR2B3	OR2G3
OR2B2	OR2F1
OR2B2	OR2F2
OR2B2	OR2C3
OR2B2	GCSAML-AS1
OR2B2	OR2B11
OR2B2	OR2W3
OR2B2	OR2W1
OR2B2	OR2H2
OR2B2	OR2H1
OR2B2	OR2C1
OR2B2	OR2B6
OR2B2	OR2I1P
OR2B2	OR2G2
OR2B2	OR2G6
OR2B2	OR2G3
OR2B6	OR2F1
OR2B6	OR2F2
OR2B6	OR2C3
OR2B6	GCSAML-AS1
OR2B6	OR2B11
OR2B6	OR2W3
OR2B6	OR2W1
OR2B6	OR2H2
OR2B6	OR2H1
OR2B6	OR2C1
OR2B6	OR2I1P
OR2B6	OR2G2
OR2B6	OR2G6
OR2B6	OR2G3
OR2I1P	OR2W1
OR2I1P	OR2H1
OR2I1P	OR2F1
OR2I1P	OR2F2
OR2I1P	OR2C3
OR2I1P	GCSAML-AS1
OR2I1P	OR2B11
OR2I1P	OR2W3
OR2I1P	OR2H2
OR2I1P	OR2C1
OR2I1P	OR2G3
OR2I1P	OR2G2
OR2I1P	OR2G6
OR2G3	OR2W1
OR2G3	OR2H1
OR2G3	OR2H2
OR2G3	OR2C1
OR2G3	OR2F2
OR2G3	OR2F1
OR2G3	OR2B11
OR2G3	OR2C3
OR2G3	GCSAML-AS1
OR2G3	OR2G2
OR2G3	OR2W3
OR2G3	OR2G6
OR2G2	OR2W1
OR2G2	OR2H1
OR2G2	OR2H2
OR2G2	OR2C1
OR2G2	OR2F2
OR2G2	OR2F1
OR2G2	OR2B11
OR2G2	OR2C3
OR2G2	GCSAML-AS1
OR2G2	OR2W3
OR2G2	OR2G6
OR2G6	OR2W1
OR2G6	OR2H1
OR2G6	OR2H2
OR2G6	OR2C1
OR2G6	OR2F2
OR2G6	OR2F1
OR2G6	OR2B11
OR2G6	OR2C3
OR2G6	GCSAML-AS1
OR2G6	OR2W3
OR2F1	OR2W1
OR2F1	OR2H1
OR2F1	OR2H2
OR2F1	OR2C1
OR2F1	OR2F2
OR2F1	OR2W3
OR2F1	OR2B11
OR2F1	GCSAML-AS1
OR2F1	OR2C3
OR2F2	OR2W1
OR2F2	OR2H1
OR2F2	OR2H2
OR2F2	OR2C1
OR2F2	OR2W3
OR2F2	OR2B11
OR2F2	GCSAML-AS1
OR2F2	OR2C3
OR2C3	OR2W1
OR2C3	OR2H1
OR2C3	OR2H2
OR2C3	OR2C1
OR2C3	OR2B11
OR2C3	OR2W3
OR2C3	GCSAML-AS1
GCSAML-AS1	OR2W1
GCSAML-AS1	OR2H1
GCSAML-AS1	OR2H2
GCSAML-AS1	OR2C1
GCSAML-AS1	OR2B11
GCSAML-AS1	OR2W3
OR2B11	OR2W1
OR2B11	OR2H1
OR2B11	OR2H2
OR2B11	OR2C1
OR2B11	OR2W3
OR2W3	OR2W1
OR2W3	OR2H1
OR2W3	OR2H2
OR2W3	OR2C1
OR2W1	OR2C1
OR2W1	OR2H1
OR2W1	OR2H2
OR2H2	OR2H1
OR2H2	OR2C1
OR2H1	OR2C1
OR10AG1	OR10C1
OR10AG1	OR10A5
OR10AG1	OR10A2
OR10AG1	OR10A4
OR10AG1	OR10A6
OR10AG1	OR10A3
OR10AG1	OR10A7
OR10AG1	OR10P1
OR10A5	OR10C1
OR10A5	OR10A2
OR10A5	OR10A4
OR10A5	OR10A3
OR10A5	OR10A6
OR10A5	OR10A7
OR10A5	OR10P1
OR10A2	OR10C1
OR10A2	OR10A4
OR10A2	OR10A3
OR10A2	OR10A6
OR10A2	OR10A7
OR10A2	OR10P1
OR10A4	OR10C1
OR10A4	OR10A3
OR10A4	OR10A6
OR10A4	OR10A7
OR10A4	OR10P1
OR10A3	OR10C1
OR10A3	OR10A6
OR10A3	OR10A7
OR10A3	OR10P1
OR10A6	OR10C1
OR10A6	OR10A7
OR10A6	OR10P1
OR10A7	OR10C1
OR10A7	OR10P1
OR10P1	OR10C1
OR6A2	OR6Y1
OR6A2	OR6B1
OR6Y1	OR6B1
OR5V1	OR10H5
OR5V1	OR10H2
OR5V1	OR10H1
OR10H2	OR10H5
OR10H2	OR10H1
OR10H5	OR10H1
OR10G2	OR10G7
OR10G2	OR10G8
OR10G2	OR10G4
OR10G2	OR10G9
OR10G2	OR10S1
OR10G2	OR10D3
OR10G2	OR10G6
OR10G7	OR10S1
OR10G7	OR10G6
OR10G7	OR10G4
OR10G7	OR10G9
OR10G7	OR10G8
OR10G7	OR10D3
OR10G8	OR10S1
OR10G8	OR10G6
OR10G8	OR10G4
OR10G8	OR10G9
OR10G8	OR10D3
OR10G4	OR10S1
OR10G4	OR10G6
OR10G4	OR10G9
OR10G4	OR10D3
OR10G9	OR10S1
OR10G9	OR10G6
OR10G9	OR10D3
OR10S1	OR10D3
OR10S1	OR10G6
OR10D3	OR10G6
CCL27	CCL28
CCL19	CCL21
CCL22	CCL17
XCL2	XCL1
CCL14	CCL15-CCL14
CCL14	CCL15
CCL14	CCL23
CCL15	CCL15-CCL14
CCL15	CCL23
CCL15-CCL14	CCL23
CCL4	CCL4L2
CCL3L3	CCL18
CCL3L3	CCL3
CCL3	CCL18
CCL11	CX3CL1
CCL11	CCL2
CCL11	CCL7
CCL11	CCL8
CCL11	CCL13
CCL8	CX3CL1
CCL8	CCL2
CCL8	CCL7
CCL8	CCL13
CCL13	CX3CL1
CCL13	CCL2
CCL13	CCL7
CCL7	CX3CL1
CCL7	CCL2
CCL2	CX3CL1
FAM205A	FAM205C
FAM205A	SPATA31E1
FAM205A	SPATA31A5
FAM205A	SPATA31A6
FAM205A	SPATA31A3
FAM205A	SPATA31A7
FAM205A	SPATA31A1
FAM205A	SPATA31D4
FAM205A	SPATA31D3
FAM205A	SPATA31D1
FAM205C	SPATA31E1
FAM205C	SPATA31A5
FAM205C	SPATA31A6
FAM205C	SPATA31A3
FAM205C	SPATA31A7
FAM205C	SPATA31A1
FAM205C	SPATA31D4
FAM205C	SPATA31D3
FAM205C	SPATA31D1
SPATA31E1	SPATA31A1
SPATA31E1	SPATA31A6
SPATA31E1	SPATA31A5
SPATA31E1	SPATA31A7
SPATA31E1	SPATA31A3
SPATA31E1	SPATA31D4
SPATA31E1	SPATA31D3
SPATA31E1	SPATA31D1
SPATA31A5	SPATA31A1
SPATA31A5	SPATA31A6
SPATA31A5	SPATA31A3
SPATA31A5	SPATA31A7
SPATA31A5	SPATA31D4
SPATA31A5	SPATA31D3
SPATA31A5	SPATA31D1
SPATA31A6	SPATA31A1
SPATA31A6	SPATA31A3
SPATA31A6	SPATA31A7
SPATA31A6	SPATA31D4
SPATA31A6	SPATA31D3
SPATA31A6	SPATA31D1
SPATA31A3	SPATA31A1
SPATA31A3	SPATA31A7
SPATA31A3	SPATA31D4
SPATA31A3	SPATA31D3
SPATA31A3	SPATA31D1
SPATA31A7	SPATA31A1
SPATA31A7	SPATA31D4
SPATA31A7	SPATA31D3
SPATA31A7	SPATA31D1
SPATA31A1	SPATA31D4
SPATA31A1	SPATA31D3
SPATA31A1	SPATA31D1
SPATA31D4	SPATA31D3
SPATA31D4	SPATA31D1
SPATA31D3	SPATA31D1
UCN3	UCN2
AC008878.3	ARHGEF18
AL358113.1	TJP2
CHM	CHML
CHKB-CPT1B	CHKB
PRICKLE4	AL365205.1
ARHGAP11B	AC091057.5
ARHGAP11B	ARHGAP11A
AC091057.5	ARHGAP11A
FAM209A	FAM209B
AC037459.1	C8orf58
ZNF302	ZNF181
AC010615.4	ZNF99
AC010615.4	ZNF729
ZNF729	ZNF99
ZNF160	ZNF665
ZNF420	ZNF594
ZNF764	AC002310.4
ZNF764	ZNF747
ZNF747	AC002310.4
BMI1	COMMD3-BMI1
HAUS4	AL132780.3
SLC26A9	SLC26A7
FAM9A	FAM9B
FAM9A	FAM9C
FAM9A	SYCP3
FAM9B	FAM9C
FAM9B	SYCP3
FAM9C	SYCP3
STX16	STX16-NPEPL1
CLCNKA	CLCNKB
KRT6A	KRT6B
KRT6A	KRT6C
KRT6C	KRT6B
KRT83	KRT86
KRT83	KRT81
KRT81	KRT86
KRT14	KRT16
KRT33B	KRT31
KRT38	KRT37
KRT222	AC073508.2
BCL2L2-PABPN1	PABPN1
SLC22A5	SLC22A4
CMTM1	CKLF-CMTM1
ZCCHC13	CNBP
PNMA2	PNMA5
PNMA2	PNMA3
PNMA2	MOAP1
PNMA2	PNMA1
PNMA2	PNMA6A
PNMA2	PNMA6F
PNMA2	PNMA6E
PNMA2	PNMA8C
PNMA2	CCDC8
PNMA2	PNMA8A
PNMA2	PNMA8B
ZCCHC18	ZCCHC12
PNMA5	PNMA1
PNMA5	MOAP1
PNMA5	PNMA3
PNMA5	PNMA6A
PNMA5	PNMA6F
PNMA5	PNMA6E
PNMA5	PNMA8C
PNMA5	CCDC8
PNMA5	PNMA8A
PNMA5	PNMA8B
PNMA3	PNMA1
PNMA3	MOAP1
PNMA3	PNMA6A
PNMA3	PNMA6F
PNMA3	PNMA6E
PNMA3	PNMA8C
PNMA3	CCDC8
PNMA3	PNMA8A
PNMA3	PNMA8B
MOAP1	PNMA1
MOAP1	PNMA6A
MOAP1	PNMA6F
MOAP1	PNMA6E
MOAP1	PNMA8C
MOAP1	CCDC8
MOAP1	PNMA8A
MOAP1	PNMA8B
PNMA1	PNMA6A
PNMA1	PNMA6F
PNMA1	PNMA6E
PNMA1	PNMA8C
PNMA1	CCDC8
PNMA1	PNMA8A
PNMA1	PNMA8B
PNMA6A	PNMA6F
PNMA6A	PNMA6E
PNMA6A	PNMA8C
PNMA6A	CCDC8
PNMA6A	PNMA8A
PNMA6A	PNMA8B
PNMA6F	PNMA6E
PNMA6F	PNMA8C
PNMA6F	CCDC8
PNMA6F	PNMA8A
PNMA6F	PNMA8B
PNMA6E	PNMA8C
PNMA6E	CCDC8
PNMA6E	PNMA8A
PNMA6E	PNMA8B
PNMA8C	CCDC8
PNMA8C	PNMA8A
PNMA8C	PNMA8B
CCDC8	PNMA8B
CCDC8	PNMA8A
PNMA8A	PNMA8B
AL138752.2	SHB
AL928654.3	CRIP1
NAT8B	NAT8
ALDH2	AC002996.1
FAM240B	FAM240A
PARL	AC131160.1
PRPS1	PRPS1L1
ATXN3L	ATXN3
PRPF18	AL157392.5
LUC7L2	FMC1-LUC7L2
NUTM1	NUTM2A
NUTM1	NUTM2G
NUTM1	NUTM2D
NUTM1	NUTM2F
NUTM1	NUTM2B
NUTM1	NUTM2E
NUTM2A	NUTM2F
NUTM2A	NUTM2G
NUTM2A	NUTM2B
NUTM2A	NUTM2E
NUTM2A	NUTM2D
NUTM2G	NUTM2F
NUTM2G	NUTM2D
NUTM2G	NUTM2B
NUTM2G	NUTM2E
NUTM2D	NUTM2F
NUTM2D	NUTM2B
NUTM2D	NUTM2E
NUTM2F	NUTM2B
NUTM2F	NUTM2E
NUTM2B	NUTM2E
FAM217B	FAM217A
AC069544.2	UTF1
AL391987.2	AL627230.1
NANOGP8	NANOG
AL391987.1	AL627230.3
DCAF11	AL136295.3
AC097625.1	CLTRN
S100A7	S100A7A
AC069288.1	MRM2
SELENON	AL020996.2
NDUFAF2	LYRM4
RNF31	AL136295.5
SLCO1B3	SLCO1B3-SLCO1B7
SLCO1B3	SLCO1B1
SLCO1B3-SLCO1B7	SLCO1B1
SLCO6A1	SLCO4C1
IQCE	IQCN
BIRC2	BIRC3
